DatasetName,MonitoringLocationID,MonitoringLocationName,MonitoringLocationLatitude,MonitoringLocationLongitude,MonitoringLocationHorizontalCoordinateReferenceSystem,MonitoringLocationHorizontalAccuracyMeasure,MonitoringLocationHorizontalAccuracyUnit,MonitoringLocationVerticalMeasure,MonitoringLocationVerticalUnit,MonitoringLocationType,ActivityType,ActivityMediaName,ActivityStartDate,ActivityStartTime,ActivityEndDate,ActivityEndTime,ActivityDepthHeightMeasure,ActivityDepthHeightUnit,SampleCollectionEquipmentName,CharacteristicName,MethodSpeciation,ResultSampleFraction,ResultValue,ResultUnit,ResultValueType,ResultDetectionCondition,ResultDetectionQuantitationLimitMeasure,ResultDetectionQuantitationLimitUnit,ResultDetectionQuantitationLimitType,ResultStatusID,ResultComment,ResultAnalyticalMethodID,ResultAnalyticalMethodContext,ResultAnalyticalMethodName,AnalysisStartDate,AnalysisStartTime,AnalysisStartTimeZone,LaboratoryName,LaboratorySampleID
Indian Bay Ecosystem Corporation,IBPB1,Indian Bay Park Bridge 1,49.04447,-53.88603,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2016-06-27,11:46:00,,,,,,Salinity,,,0.01,ppt,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB1,Indian Bay Park Bridge 1,49.04447,-53.88603,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2016-06-27,11:46:00,,,,,,Specific conductance,,,30.9,uS/cm,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB1,Indian Bay Park Bridge 1,49.04447,-53.88603,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2016-06-27,11:46:00,,,,,,"Temperature, water",,,19,deg C,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB1,Indian Bay Park Bridge 1,49.04447,-53.88603,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2016-06-27,11:46:00,,,,,,Total dissolved solids,,,20.1,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB2,Indian Bay Park Bridge 2,49.04575,-53.89338,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2016-06-27,11:54:00,,,,,,Dissolved oxygen (DO),,,20.5,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB2,Indian Bay Park Bridge 2,49.04575,-53.89338,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2016-06-27,11:54:00,,,,,,Dissolved oxygen saturation,,,215,%,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB2,Indian Bay Park Bridge 2,49.04575,-53.89338,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2016-06-27,11:54:00,,,,,,pH,,,5.79,None,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB2,Indian Bay Park Bridge 2,49.04575,-53.89338,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2016-06-27,11:54:00,,,,,,Salinity,,,0.01,ppt,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB2,Indian Bay Park Bridge 2,49.04575,-53.89338,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2016-06-27,11:54:00,,,,,,Specific conductance,,,20.8,uS/cm,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB2,Indian Bay Park Bridge 2,49.04575,-53.89338,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2016-06-27,11:54:00,,,,,,"Temperature, water",,,19,deg C,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB2,Indian Bay Park Bridge 2,49.04575,-53.89338,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2016-06-27,11:54:00,,,,,,Total dissolved solids,,,13.6,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,NC1,Number 22 Culvert 1,49.09318,-53.93754,UNKWN,,,,,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,2016-06-27,11:56:00,,,,,,Dissolved oxygen (DO),,,9.7,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,NC1,Number 22 Culvert 1,49.09318,-53.93754,UNKWN,,,,,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,2016-06-27,11:56:00,,,,,,Dissolved oxygen saturation,,,101,%,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,NC1,Number 22 Culvert 1,49.09318,-53.93754,UNKWN,,,,,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,2016-06-27,11:56:00,,,,,,pH,,,5.66,None,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,NC1,Number 22 Culvert 1,49.09318,-53.93754,UNKWN,,,,,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,2016-06-27,11:56:00,,,,,,Salinity,,,0.01,ppt,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,NC1,Number 22 Culvert 1,49.09318,-53.93754,UNKWN,,,,,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,2016-06-27,11:56:00,,,,,,Specific conductance,,,21.2,uS/cm,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,NC1,Number 22 Culvert 1,49.09318,-53.93754,UNKWN,,,,,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,2016-06-27,11:56:00,,,,,,"Temperature, water",,,17.3,deg C,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,NC1,Number 22 Culvert 1,49.09318,-53.93754,UNKWN,,,,,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,2016-06-27,11:56:00,,,,,,Total dissolved solids,,,13.6,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,NC2,Number 22 Culvert 2,49.09313,-53.93762,UNKWN,,,,,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,2016-06-27,11:58:00,,,,,,Dissolved oxygen (DO),,,10.1,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,NC2,Number 22 Culvert 2,49.09313,-53.93762,UNKWN,,,,,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,2016-06-27,11:58:00,,,,,,Dissolved oxygen saturation,,,105,%,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,NC2,Number 22 Culvert 2,49.09313,-53.93762,UNKWN,,,,,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,2016-06-27,11:58:00,,,,,,pH,,,5.5,None,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,NC2,Number 22 Culvert 2,49.09313,-53.93762,UNKWN,,,,,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,2016-06-27,11:58:00,,,,,,Salinity,,,0.01,ppt,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,NC2,Number 22 Culvert 2,49.09313,-53.93762,UNKWN,,,,,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,2016-06-27,11:58:00,,,,,,Specific conductance,,,21.3,uS/cm,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,NC2,Number 22 Culvert 2,49.09313,-53.93762,UNKWN,,,,,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,2016-06-27,11:58:00,,,,,,"Temperature, water",,,17.5,deg C,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,NC2,Number 22 Culvert 2,49.09313,-53.93762,UNKWN,,,,,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,2016-06-27,11:58:00,,,,,,Total dissolved solids,,,13.6,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB2,Indian Bay Park Bridge 2,49.04575,-53.89338,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2016-06-27,11:59:00,,,,,,Dissolved oxygen (DO),,,7.8,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB2,Indian Bay Park Bridge 2,49.04575,-53.89338,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2016-06-27,11:59:00,,,,,,Dissolved oxygen saturation,,,84,%,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB2,Indian Bay Park Bridge 2,49.04575,-53.89338,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2016-06-27,11:59:00,,,,,,pH,,,4.94,None,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB2,Indian Bay Park Bridge 2,49.04575,-53.89338,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2016-06-27,11:59:00,,,,,,Salinity,,,0.01,ppt,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB2,Indian Bay Park Bridge 2,49.04575,-53.89338,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2016-06-27,11:59:00,,,,,,Specific conductance,,,23,uS/cm,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB2,Indian Bay Park Bridge 2,49.04575,-53.89338,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2016-06-27,11:59:00,,,,,,"Temperature, water",,,18.9,deg C,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB2,Indian Bay Park Bridge 2,49.04575,-53.89338,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2016-06-27,11:59:00,,,,,,Total dissolved solids,,,15,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB3,Indian Bay Park Bridge 3,49.04597,-53.89329,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2016-06-27,12:03:00,,,,,,Dissolved oxygen (DO),,,7.9,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB3,Indian Bay Park Bridge 3,49.04597,-53.89329,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2016-06-27,12:03:00,,,,,,Dissolved oxygen saturation,,,85,%,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB3,Indian Bay Park Bridge 3,49.04597,-53.89329,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2016-06-27,12:03:00,,,,,,pH,,,4.75,None,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB3,Indian Bay Park Bridge 3,49.04597,-53.89329,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2016-06-27,12:03:00,,,,,,Salinity,,,0.01,ppt,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB3,Indian Bay Park Bridge 3,49.04597,-53.89329,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2016-06-27,12:03:00,,,,,,Specific conductance,,,23.1,uS/cm,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB3,Indian Bay Park Bridge 3,49.04597,-53.89329,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2016-06-27,12:03:00,,,,,,"Temperature, water",,,18.9,deg C,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB3,Indian Bay Park Bridge 3,49.04597,-53.89329,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2016-06-27,12:03:00,,,,,,Total dissolved solids,,,15,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,NWB1,Northwest Brook 1,49.0698,-53.83659,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2016-06-27,13:57:00,,,,,,Dissolved oxygen (DO),,,14.3,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,NWB1,Northwest Brook 1,49.0698,-53.83659,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2016-06-27,13:57:00,,,,,,Dissolved oxygen saturation,,,109,%,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,NWB1,Northwest Brook 1,49.0698,-53.83659,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2016-06-27,13:57:00,,,,,,pH,,,5.27,None,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,NWB1,Northwest Brook 1,49.0698,-53.83659,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2016-06-27,13:57:00,,,,,,Salinity,,,0.01,ppt,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,NWB1,Northwest Brook 1,49.0698,-53.83659,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2016-06-27,13:57:00,,,,,,Specific conductance,,,20.2,uS/cm,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,NWB1,Northwest Brook 1,49.0698,-53.83659,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2016-06-27,13:57:00,,,,,,"Temperature, water",,,20.7,deg C,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,NWB1,Northwest Brook 1,49.0698,-53.83659,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2016-06-27,13:57:00,,,,,,Total dissolved solids,,,13,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,NWB2,Northwest Brook 2,49.0698,-53.83659,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2016-06-27,14:00:00,,,,,,Dissolved oxygen (DO),,,8.2,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,NWB2,Northwest Brook 2,49.0698,-53.83659,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2016-06-27,14:00:00,,,,,,Dissolved oxygen saturation,,,91,%,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,NWB2,Northwest Brook 2,49.0698,-53.83659,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2016-06-27,14:00:00,,,,,,pH,,,5.7,None,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,NWB2,Northwest Brook 2,49.0698,-53.83659,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2016-06-27,14:00:00,,,,,,Salinity,,,0.01,ppt,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,NWB2,Northwest Brook 2,49.0698,-53.83659,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2016-06-27,14:00:00,,,,,,Specific conductance,,,24.1,uS/cm,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,NWB2,Northwest Brook 2,49.0698,-53.83659,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2016-06-27,14:00:00,,,,,,"Temperature, water",,,20.6,deg C,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,NWB2,Northwest Brook 2,49.0698,-53.83659,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2016-06-27,14:00:00,,,,,,Total dissolved solids,,,15.6,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,NWB3,Northwest Brook 3,49.06973,-53.83646,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2016-06-27,14:02:00,,,,,,Dissolved oxygen (DO),,,1.7,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,NWB3,Northwest Brook 3,49.06973,-53.83646,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2016-06-27,14:02:00,,,,,,Dissolved oxygen saturation,,,19,%,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,NWB3,Northwest Brook 3,49.06973,-53.83646,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2016-06-27,14:02:00,,,,,,pH,,,5.72,None,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,NWB3,Northwest Brook 3,49.06973,-53.83646,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2016-06-27,14:02:00,,,,,,Salinity,,,0.01,ppt,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,NWB3,Northwest Brook 3,49.06973,-53.83646,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2016-06-27,14:02:00,,,,,,Specific conductance,,,24.1,uS/cm,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,NWB3,Northwest Brook 3,49.06973,-53.83646,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2016-06-27,14:02:00,,,,,,"Temperature, water",,,20.7,deg C,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,NWB3,Northwest Brook 3,49.06973,-53.83646,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2016-06-27,14:02:00,,,,,,Total dissolved solids,,,15.6,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBS,Indian Bay Spring,49.03091,-53.87215,UNKWN,,,,,Estuary,Field Msr/Obs-Portable Data Logger,Surface Water,2016-06-27,14:04:00,,,,,,Dissolved oxygen (DO),,,0.01,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBS,Indian Bay Spring,49.03091,-53.87215,UNKWN,,,,,Estuary,Field Msr/Obs-Portable Data Logger,Surface Water,2016-06-27,14:04:00,,,,,,Dissolved oxygen saturation,,,1,%,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBS,Indian Bay Spring,49.03091,-53.87215,UNKWN,,,,,Estuary,Field Msr/Obs-Portable Data Logger,Surface Water,2016-06-27,14:04:00,,,,,,pH,,,5.8,None,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBS,Indian Bay Spring,49.03091,-53.87215,UNKWN,,,,,Estuary,Field Msr/Obs-Portable Data Logger,Surface Water,2016-06-27,14:04:00,,,,,,Salinity,,,0.02,ppt,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBS,Indian Bay Spring,49.03091,-53.87215,UNKWN,,,,,Estuary,Field Msr/Obs-Portable Data Logger,Surface Water,2016-06-27,14:04:00,,,,,,Specific conductance,,,41,uS/cm,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBS,Indian Bay Spring,49.03091,-53.87215,UNKWN,,,,,Estuary,Field Msr/Obs-Portable Data Logger,Surface Water,2016-06-27,14:04:00,,,,,,"Temperature, water",,,5.9,deg C,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBS,Indian Bay Spring,49.03091,-53.87215,UNKWN,,,,,Estuary,Field Msr/Obs-Portable Data Logger,Surface Water,2016-06-27,14:04:00,,,,,,Total dissolved solids,,,26.7,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,WS,Wareham Spring,49.01661,-53.86382,UNKWN,,,,,Estuary,Field Msr/Obs-Portable Data Logger,Surface Water,2016-06-27,14:06:00,,,,,,Dissolved oxygen (DO),,,9.9,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,WS,Wareham Spring,49.01661,-53.86382,UNKWN,,,,,Estuary,Field Msr/Obs-Portable Data Logger,Surface Water,2016-06-27,14:06:00,,,,,,Dissolved oxygen saturation,,,101,%,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,WS,Wareham Spring,49.01661,-53.86382,UNKWN,,,,,Estuary,Field Msr/Obs-Portable Data Logger,Surface Water,2016-06-27,14:06:00,,,,,,pH,,,5.8,None,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,WS,Wareham Spring,49.01661,-53.86382,UNKWN,,,,,Estuary,Field Msr/Obs-Portable Data Logger,Surface Water,2016-06-27,14:06:00,,,,,,Salinity,,,0.01,ppt,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,WS,Wareham Spring,49.01661,-53.86382,UNKWN,,,,,Estuary,Field Msr/Obs-Portable Data Logger,Surface Water,2016-06-27,14:06:00,,,,,,Specific conductance,,,36.5,uS/cm,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,WS,Wareham Spring,49.01661,-53.86382,UNKWN,,,,,Estuary,Field Msr/Obs-Portable Data Logger,Surface Water,2016-06-27,14:06:00,,,,,,"Temperature, water",,,16,deg C,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,WS,Wareham Spring,49.01661,-53.86382,UNKWN,,,,,Estuary,Field Msr/Obs-Portable Data Logger,Surface Water,2016-06-27,14:06:00,,,,,,Total dissolved solids,,,24,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,WS,Wareham Spring,49.01661,-53.86382,UNKWN,,,,,Estuary,Field Msr/Obs-Portable Data Logger,Surface Water,2016-07-12,09:55:00,,,,,,Dissolved oxygen (DO),,,0.1,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,WS,Wareham Spring,49.01661,-53.86382,UNKWN,,,,,Estuary,Field Msr/Obs-Portable Data Logger,Surface Water,2016-07-12,09:55:00,,,,,,Dissolved oxygen saturation,,,1,%,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,WS,Wareham Spring,49.01661,-53.86382,UNKWN,,,,,Estuary,Field Msr/Obs-Portable Data Logger,Surface Water,2016-07-12,09:55:00,,,,,,pH,,,4.72,None,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,WS,Wareham Spring,49.01661,-53.86382,UNKWN,,,,,Estuary,Field Msr/Obs-Portable Data Logger,Surface Water,2016-07-12,09:55:00,,,,,,Salinity,,,0.01,ppt,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,WS,Wareham Spring,49.01661,-53.86382,UNKWN,,,,,Estuary,Field Msr/Obs-Portable Data Logger,Surface Water,2016-07-12,09:55:00,,,,,,Specific conductance,,,34.5,uS/cm,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,WS,Wareham Spring,49.01661,-53.86382,UNKWN,,,,,Estuary,Field Msr/Obs-Portable Data Logger,Surface Water,2016-07-12,09:55:00,,,,,,"Temperature, water",,,15.6,deg C,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,WS,Wareham Spring,49.01661,-53.86382,UNKWN,,,,,Estuary,Field Msr/Obs-Portable Data Logger,Surface Water,2016-07-12,09:55:00,,,,,,Total dissolved solids,,,22.8,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBS,Indian Bay Spring,49.03091,-53.87215,UNKWN,,,,,Estuary,Field Msr/Obs-Portable Data Logger,Surface Water,2016-07-12,09:58:00,,,,,,Dissolved oxygen (DO),,,7.8,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBS,Indian Bay Spring,49.03091,-53.87215,UNKWN,,,,,Estuary,Field Msr/Obs-Portable Data Logger,Surface Water,2016-07-12,09:58:00,,,,,,Dissolved oxygen saturation,,,61,%,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBS,Indian Bay Spring,49.03091,-53.87215,UNKWN,,,,,Estuary,Field Msr/Obs-Portable Data Logger,Surface Water,2016-07-12,09:58:00,,,,,,pH,,,5.55,None,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBS,Indian Bay Spring,49.03091,-53.87215,UNKWN,,,,,Estuary,Field Msr/Obs-Portable Data Logger,Surface Water,2016-07-12,09:58:00,,,,,,Salinity,,,0.02,ppt,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBS,Indian Bay Spring,49.03091,-53.87215,UNKWN,,,,,Estuary,Field Msr/Obs-Portable Data Logger,Surface Water,2016-07-12,09:58:00,,,,,,Specific conductance,,,38.8,uS/cm,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBS,Indian Bay Spring,49.03091,-53.87215,UNKWN,,,,,Estuary,Field Msr/Obs-Portable Data Logger,Surface Water,2016-07-12,09:58:00,,,,,,"Temperature, water",,,5.3,deg C,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBS,Indian Bay Spring,49.03091,-53.87215,UNKWN,,,,,Estuary,Field Msr/Obs-Portable Data Logger,Surface Water,2016-07-12,09:58:00,,,,,,Total dissolved solids,,,25.3,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,SWP2,South-West Pond 2,49.08794,-53.70372,UNKWN,,,,,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,2016-07-12,10:01:00,,,,,,Dissolved oxygen (DO),,,10.2,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,SWP2,South-West Pond 2,49.08794,-53.70372,UNKWN,,,,,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,2016-07-12,10:01:00,,,,,,Dissolved oxygen saturation,,,110,%,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,SWP2,South-West Pond 2,49.08794,-53.70372,UNKWN,,,,,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,2016-07-12,10:01:00,,,,,,pH,,,4.56,None,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,SWP2,South-West Pond 2,49.08794,-53.70372,UNKWN,,,,,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,2016-07-12,10:01:00,,,,,,Salinity,,,0.01,ppt,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,SWP2,South-West Pond 2,49.08794,-53.70372,UNKWN,,,,,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,2016-07-12,10:01:00,,,,,,Specific conductance,,,26.4,uS/cm,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,SWP2,South-West Pond 2,49.08794,-53.70372,UNKWN,,,,,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,2016-07-12,10:01:00,,,,,,"Temperature, water",,,19,deg C,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,SWP2,South-West Pond 2,49.08794,-53.70372,UNKWN,,,,,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,2016-07-12,10:01:00,,,,,,Total dissolved solids,,,16.9,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,SWP1,South-West Pond 1,49.08591,-53.69072,UNKWN,,,,,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,2016-07-12,10:03:00,,,,,,Dissolved oxygen (DO),,,9.8,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,SWP1,South-West Pond 1,49.08591,-53.69072,UNKWN,,,,,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,2016-07-12,10:03:00,,,,,,Dissolved oxygen saturation,,,106,%,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,SWP1,South-West Pond 1,49.08591,-53.69072,UNKWN,,,,,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,2016-07-12,10:03:00,,,,,,pH,,,4.84,None,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,SWP1,South-West Pond 1,49.08591,-53.69072,UNKWN,,,,,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,2016-07-12,10:03:00,,,,,,Salinity,,,0.01,ppt,,,,,,,,,,,,,,,
